,city,date,fare,ride_id,driver_count,type
1111,North Markport,2019-04-09 14:55:36,20.23,2580600321555,22,Urban
1112,Roberthaven,2019-03-17 14:48:42,26.71,9351523593625,47,Urban
1113,Royland,2019-01-11 14:23:33,43.07,758051257033,64,Urban
1114,Hurleymouth,2019-01-31 02:49:31,19.23,9537342512126,36,Urban
1115,Roberthaven,2019-04-22 04:12:02,31.29,4104819203471,47,Urban
1116,Grahamburgh,2019-03-16 10:03:25,30.66,4739685866279,61,Urban
1117,Johnton,2019-04-26 17:02:03,4.63,3435314950289,27,Urban
1118,Huntermouth,2019-05-07 08:47:24,25.83,961632121092,37,Urban
1119,Pattyland,2019-03-19 20:41:46,18.17,9394782106762,59,Urban
1120,West Robert,2019-04-16 16:16:39,25.65,3598783489879,39,Urban
1121,Leahton,2019-04-13 10:54:14,18.25,6160383330317,17,Urban
1122,Port Frank,2019-04-18 00:39:00,33.73,2262735363722,23,Urban
1123,Port Frank,2019-02-28 07:39:56,33.83,1263734830322,23,Urban
1124,West Josephberg,2019-03-08 21:57:37,9.54,8122518407125,45,Urban
1125,Grahamburgh,2019-02-08 13:28:19,10.63,3654329505875,61,Urban
1126,Williamsstad,2019-05-06 19:34:45,26.43,8987900630211,59,Urban
1127,North Barbara,2019-03-27 09:44:50,33.4,5616232989843,18,Urban
1128,South Phillip,2019-04-17 18:42:23,42.3,1295834729480,38,Urban
1129,Erikaland,2019-02-05 04:51:46,14.13,9877186615998,37,Urban
1130,Port Samanthamouth,2019-01-19 19:54:19,38.58,2627706491192,57,Urban
1131,North Jasmine,2019-04-21 15:15:52,5.31,2978643106961,33,Urban
1132,West Gabriel,2019-04-27 00:34:07,37.74,7635908923026,57,Urban
1133,Rodneyfort,2019-02-06 11:01:59,27.87,9791961135733,34,Urban
1134,New Paulton,2019-04-27 23:26:03,19.06,200114730453,44,Urban
1135,Hurleymouth,2019-04-22 02:31:34,9.14,5563891443844,36,Urban
1136,South Phillip,2019-03-02 07:23:45,30.62,4979353054069,38,Urban
1137,West Ericstad,2019-01-25 20:18:54,23.27,2128083228895,25,Urban
1138,Port Samanthamouth,2019-03-20 05:48:09,36.7,818657902024,57,Urban
1139,West Josephberg,2019-01-17 05:32:53,7.87,2300524346997,45,Urban
1140,Port Angela,2019-03-10 19:24:17,43.18,1889756483447,67,Urban
1141,West Gabriel,2019-04-25 14:28:31,10.86,8501534816997,57,Urban
1142,Hurleymouth,2019-02-15 02:10:41,42.61,9951997361357,36,Urban
1143,Jerryton,2019-04-18 06:08:08,42.8,2662884342881,64,Urban
1144,Lake Danielberg,2019-02-09 19:09:28,10.62,9241723273680,19,Urban
1145,South Phillip,2019-01-14 18:26:57,41.66,2773169266119,38,Urban
1146,West Robert,2019-03-28 15:00:52,35.88,2845456872898,39,Urban
1147,New Kimberlyborough,2019-04-28 12:48:34,33.35,9501644249110,33,Urban
1148,New Paulville,2019-05-02 18:20:46,12.08,616282203086,44,Urban
1149,West Josephberg,2019-04-30 14:45:49,40.08,5405559091854,45,Urban
1150,Erikaland,2019-03-17 16:51:14,39.58,6422633857150,37,Urban
1151,North Madeline,2019-04-08 20:26:29,25.79,9441483043169,19,Urban
1152,West Heidi,2019-04-06 21:40:42,23.41,9786796535049,28,Urban
1153,Reynoldsfurt,2019-02-02 02:52:44,29.07,1864214108957,67,Urban
1154,South Latoya,2019-01-18 06:04:47,5.69,701359361728,10,Urban
1155,Amandaburgh,2019-03-07 02:26:33,18.76,3419454549176,12,Urban
1156,West Josephberg,2019-01-20 01:27:14,38.39,4397728070153,45,Urban
1157,Lake Jonathanshire,2019-01-29 00:19:07,41.05,6649692036139,5,Urban
1158,West Anthony,2019-04-18 23:10:20,31.16,8478263285526,70,Urban
1159,Raymondhaven,2019-04-06 13:52:23,30.36,8733066774197,11,Urban
1160,Hurleymouth,2019-01-11 12:59:18,37.44,7883631639510,36,Urban
1161,Roberthaven,2019-01-28 10:23:03,21.72,7329967171497,47,Urban
1162,New Paulville,2019-04-29 23:05:04,14.59,3633773352426,44,Urban
1163,Robertport,2019-03-26 22:47:28,13.34,5448152130582,12,Urban
1164,Port Frank,2019-01-19 13:08:46,4.86,5084604122837,23,Urban
1165,Rogerston,2019-03-26 04:27:13,13.97,2819922682847,25,Urban
1166,Liumouth,2019-01-16 21:55:41,6.02,3852178705457,69,Urban
1167,Lake Danielberg,2019-01-21 12:52:23,14.09,9568308937660,19,Urban
1168,West Josephberg,2019-03-21 15:44:51,6.13,2303866275192,45,Urban
1169,Leahton,2019-01-15 02:30:19,21.95,1795517114461,17,Urban
1170,Huntermouth,2019-04-03 07:02:33,29.88,8967623538278,37,Urban
1171,Lake Danielberg,2019-05-03 15:35:53,19.97,554189360191,19,Urban
1172,Loganberg,2019-02-21 13:09:31,7.49,641484440175,23,Urban
1173,North Madeline,2019-02-16 15:06:13,37.75,1453604070822,19,Urban
1174,Hurleymouth,2019-04-09 09:17:22,20.31,2511587245343,36,Urban
1175,Port Johnbury,2019-03-30 20:43:11,19.48,5137842721901,3,Urban
1176,Royland,2019-05-07 14:58:12,36.22,2538030596845,64,Urban
1177,Richardfort,2019-02-14 03:27:28,44.11,2503858662225,38,Urban
1178,Johnton,2019-01-25 13:17:50,28.14,7110470975159,27,Urban
1179,North Jason,2019-04-12 06:19:16,33.12,1713993326185,6,Urban
1180,South Phillip,2019-01-05 17:50:07,41.55,8825678119661,38,Urban
1181,Reynoldsfurt,2019-01-21 16:07:25,25.19,1033224475506,67,Urban
1182,West Ericstad,2019-04-12 12:08:32,27.69,4567962930203,25,Urban
1183,Richardfort,2019-04-27 11:59:25,30.31,6106446829435,38,Urban
1184,West Heidi,2019-04-22 00:38:57,8.89,5408402630569,28,Urban
1185,Johnton,2019-03-04 10:30:32,36.76,3273293541841,27,Urban
1186,West Angela,2019-01-02 09:28:27,19.81,9739967666158,48,Urban
1187,Leahton,2019-02-28 20:02:59,31.01,2116500207936,17,Urban
1188,Johnton,2019-04-11 14:40:12,16.63,7248459450448,27,Urban
1189,Port David,2019-01-21 02:29:36,32.92,857956984195,7,Urban
1190,New Kimberlyborough,2019-04-01 04:31:44,35.11,8275820093507,33,Urban
1191,Port Frank,2019-02-26 05:03:19,25.18,7280804922163,23,Urban
1192,Barajasview,2019-01-24 05:58:33,9.21,1841073494391,26,Urban
1193,South Phillip,2019-04-21 10:31:27,32.85,2752328490329,38,Urban
1194,North Jasmine,2019-04-03 13:15:16,19.66,9206122228723,33,Urban
1195,New Kimberlyborough,2019-03-13 09:48:42,14.84,1839171122889,33,Urban
1196,North Jasmine,2019-01-05 16:39:33,26.72,3669060555225,33,Urban
1197,Reynoldsfurt,2019-02-13 10:29:16,7.43,5244425698113,67,Urban
1198,North Barbara,2019-05-05 15:15:23,38.15,256007222475,18,Urban
1199,South Karenland,2019-04-23 09:19:31,12.34,9185788818366,4,Urban
1200,North Jasmine,2019-04-17 07:34:23,22.41,4198039541673,33,Urban
1201,East Kaylahaven,2019-02-16 21:02:16,34.42,7999611361088,65,Urban
1202,West Samuelburgh,2019-03-07 20:34:09,34.22,1129565554274,73,Urban
1203,Richardfort,2019-03-03 11:57:24,11.42,2916078036620,38,Urban
1204,West Heidi,2019-02-19 21:08:49,7.64,8966126701769,28,Urban
1205,Raymondhaven,2019-05-08 04:39:49,18.45,1811574736337,11,Urban
1206,North Markport,2019-04-29 11:39:07,19.8,1839021476247,22,Urban
1207,New Paulton,2019-02-17 08:20:55,37.44,7429666346759,44,Urban
1208,Karenside,2019-01-25 03:33:23,19.6,4716956966395,5,Urban
1209,South Jack,2019-03-03 09:00:03,29.88,2153390332898,46,Urban
1210,South Michelleport,2019-01-20 05:30:12,34.72,6387935611001,72,Urban
1211,North Jason,2019-04-01 14:43:46,40.45,1101699127777,6,Urban
1212,Joneschester,2019-01-26 19:19:04,13.77,6678138496534,39,Urban
1213,Amandaburgh,2019-01-02 09:57:04,33.06,6330658179518,12,Urban
1214,North Jason,2019-03-28 18:03:53,42.75,4271684689560,6,Urban
1215,Roberthaven,2019-01-28 22:09:44,28.11,6228196244648,47,Urban
1216,South Karenland,2019-02-13 03:55:55,24.16,3274616265567,4,Urban
1217,Rogerston,2019-01-23 18:16:39,21.64,3849704287167,25,Urban
1218,Robertport,2019-02-14 04:42:16,18.38,9072927119265,12,Urban
1219,West Samuelburgh,2019-01-06 13:23:28,11.01,73344113439,73,Urban
1220,New Paulton,2019-04-06 16:21:56,38.8,8523234215665,44,Urban
1221,Port Johnbury,2019-04-12 03:43:45,8.42,39663640391,3,Urban
1222,South Karenland,2019-05-03 16:09:36,19.69,2542833874680,4,Urban
1223,Liumouth,2019-03-22 20:35:56,39.96,6162501769368,69,Urban
1224,South Evanton,2019-04-29 13:54:33,5.16,314702567786,11,Urban
1225,Huntermouth,2019-04-20 09:38:12,23.65,3496017787039,37,Urban
1226,Simpsonburgh,2019-04-26 22:20:18,29.22,4452627021726,21,Urban
1227,Valentineton,2019-02-17 05:51:36,21.74,4882233203306,45,Urban
1228,Deanville,2019-01-12 07:32:21,39.45,419667752175,49,Urban
1229,South Karenland,2019-04-27 16:20:00,6.62,9440452913212,4,Urban
1230,Lake Jonathanshire,2019-03-22 14:33:32,18.72,4675968803527,5,Urban
1231,East Kaylahaven,2019-03-01 15:07:16,23.45,3219972039261,65,Urban
1232,Port David,2019-04-12 05:32:59,35.51,2988691809424,7,Urban
1233,West Gabriel,2019-01-30 15:37:59,25.64,3458714190369,57,Urban
1234,South Evanton,2019-02-13 16:46:38,44.33,3933480252928,11,Urban
1235,Richardfort,2019-01-13 10:08:54,25.81,9110913538598,38,Urban
1236,North Madeline,2019-04-04 06:42:02,25.38,6907041134302,19,Urban
1237,South Evanton,2019-04-06 16:41:00,9.3,1037050050692,11,Urban
1238,Royland,2019-02-18 02:03:31,8.32,5213108195867,64,Urban
1239,Hurleymouth,2019-01-07 15:53:43,20.01,4462373605170,36,Urban
1240,West Anthony,2019-04-08 06:21:07,20.83,9582303999416,70,Urban
1241,Martinezhaven,2019-02-14 02:51:53,27.16,2198999302323,25,Urban
1242,North Jasmine,2019-01-21 21:00:14,33.06,4263006375138,33,Urban
1243,Carriemouth,2019-04-15 08:00:48,40.03,2667929739732,52,Urban
1244,Lake Scottton,2019-01-21 04:20:36,21.81,294152016280,58,Urban
1245,Hurleymouth,2019-01-17 17:07:29,24.86,9295336313691,36,Urban
1246,North Barbara,2019-03-17 17:07:58,6.12,5476938523655,18,Urban
1247,Royland,2019-04-23 01:14:28,40.39,338531895520,64,Urban
1248,North Jason,2019-01-12 19:19:33,9.97,8000607854022,6,Urban
1249,West Ericstad,2019-01-27 04:30:26,29.05,7599450195358,25,Urban
1250,Joneschester,2019-03-13 06:10:43,27.79,1264452837532,39,Urban
1251,North Madeline,2019-05-03 00:07:06,16.44,212158091636,19,Urban
1252,Loganberg,2019-02-18 11:58:27,23.98,9369013244643,23,Urban
1253,West Patrickchester,2019-04-07 17:41:37,33.9,3859130440081,25,Urban
1254,Justinberg,2019-04-04 23:19:59,19.38,3733963439606,39,Urban
1255,Lake Jonathanshire,2019-04-16 20:26:30,32.47,1013873953228,5,Urban
1256,Karenside,2019-03-04 20:36:38,25.21,9107960049863,5,Urban
1257,North Madeline,2019-02-04 18:56:51,9.84,9479830048819,19,Urban
1258,West Josephberg,2019-03-30 01:27:04,25.19,7575785795869,45,Urban
1259,West Christopherberg,2019-05-01 12:39:07,39.8,5350289549048,32,Urban
1260,Lake Scottton,2019-04-19 21:32:00,37.67,5487285317750,58,Urban
1261,Simpsonburgh,2019-05-04 11:41:43,33.11,2860856883893,21,Urban
1262,South Karenland,2019-01-23 05:56:24,22.54,906736207129,4,Urban
1263,South Evanton,2019-02-26 06:48:57,7.81,741939312160,11,Urban
1264,New Paulville,2019-01-02 20:52:31,33.08,2368537035314,44,Urban
1265,Carriemouth,2019-03-08 09:53:56,37.81,7350661461430,52,Urban
1266,North Madeline,2019-03-01 04:34:54,20.8,1575104438305,19,Urban
1267,West Heidi,2019-01-17 09:28:43,24.19,8798102589241,28,Urban
1268,Amandaburgh,2019-01-13 16:04:10,23.35,9975084532253,12,Urban
1269,Valentineton,2019-03-06 04:48:37,38.88,2762937463829,45,Urban
1270,South Phillip,2019-03-23 16:36:51,40.07,2307854781368,38,Urban
1271,West Angela,2019-02-22 04:05:17,23.09,5991667849215,48,Urban
1272,Erikaland,2019-04-25 11:18:54,34.05,5673820536254,37,Urban
1273,Loganberg,2019-04-23 09:19:40,32.4,2448427854987,23,Urban
1274,West Heidi,2019-01-01 05:23:21,10.75,6571513080673,28,Urban
1275,South Michelleport,2019-01-27 13:10:19,30.16,3948526488391,72,Urban
1276,Christopherfurt,2019-03-15 10:22:43,34.09,1264516579194,41,Urban
1277,North Markport,2019-04-06 02:16:42,18.15,7268609489111,22,Urban
1278,West Anthony,2019-02-10 09:16:50,38.54,8950008238108,70,Urban
1279,South Phillip,2019-04-16 22:02:06,24.63,7860896953308,38,Urban
1280,South Phillip,2019-01-07 02:17:05,6.54,197653692239,38,Urban
1281,Williamsview,2019-03-02 22:23:09,25.15,5050608655121,46,Urban
1282,Port Frank,2019-01-05 18:22:02,35.35,1918776405433,23,Urban
1283,West Angela,2019-03-18 15:57:00,13.06,7206619990906,48,Urban
1284,Liumouth,2019-04-14 14:58:09,25.28,7891750319251,69,Urban
1285,Port Frank,2019-05-03 20:22:47,21.11,9063920293861,23,Urban
1286,Jerryton,2019-03-04 14:14:36,22.91,3498905000817,64,Urban
1287,Richardfort,2019-03-06 12:53:05,8.28,5127600643309,38,Urban
1288,Lake Danielberg,2019-01-14 22:04:23,24.14,7958893128864,19,Urban
1289,South Evanton,2019-01-17 02:00:57,34.55,3373258213100,11,Urban
1290,Williamsview,2019-01-25 00:47:33,41.17,4838881371737,46,Urban
1291,South Jack,2019-01-29 20:13:33,43.12,6046698489448,46,Urban
1292,Justinberg,2019-02-13 23:56:52,10.18,3143508668222,39,Urban
1293,Liumouth,2019-04-29 06:57:26,23.99,819442443593,69,Urban
1294,South Jack,2019-01-09 20:31:52,21.13,6055921836157,46,Urban
1295,South Michelleport,2019-03-29 08:33:15,11.06,9979817442901,72,Urban
1296,Hurleymouth,2019-02-23 01:34:05,31.97,1990077862269,36,Urban
1297,West Samuelburgh,2019-02-22 22:11:39,17.35,3943007288125,73,Urban
1298,North Barbara,2019-04-09 17:12:34,6.68,2535408162930,18,Urban
1299,Royland,2019-01-20 12:13:04,6.66,4292343513903,64,Urban
1300,Lake Scottton,2019-04-08 11:19:22,44.03,9052901892070,58,Urban
1301,Raymondhaven,2019-04-30 19:54:09,29.84,7628275458574,11,Urban
1302,Lake Scottton,2019-05-08 13:10:18,18.04,5616262558026,58,Urban
1303,Martinezhaven,2019-05-07 05:55:00,6.89,3266247221258,25,Urban
1304,Lake Scottton,2019-02-08 17:29:38,34.95,7928828679563,58,Urban
1305,Richardfort,2019-02-05 16:12:04,42.22,4051093040264,38,Urban
1306,West Josephberg,2019-04-11 03:53:24,18.65,6034780270685,45,Urban
1307,New Paulville,2019-03-05 15:43:38,23.75,9558031485248,44,Urban
1308,South Phillip,2019-05-07 02:52:22,36.51,2373463606606,38,Urban
1309,South Karenland,2019-03-22 04:17:20,15.54,1305521187209,4,Urban
1310,Valentineton,2019-01-22 02:15:46,17.74,6348946945240,45,Urban
1311,South Evanton,2019-05-07 12:30:58,34.03,3182588142048,11,Urban
1312,Pattyland,2019-04-19 12:57:51,4.55,6863691950115,59,Urban
1313,Port Samanthamouth,2019-03-15 09:03:59,5.62,6911793332732,57,Urban
1314,East Kaylahaven,2019-01-11 10:41:55,8.02,9778559091886,65,Urban
1315,North Madeline,2019-02-27 11:42:19,36.87,9531911098356,19,Urban
1316,Richardfort,2019-04-04 15:04:56,16.35,6077906760851,38,Urban
1317,South Michelleport,2019-02-11 08:12:09,28.03,3129314459254,72,Urban
1318,Port Johnbury,2019-01-21 05:10:00,32.68,277259241694,3,Urban
1319,Liumouth,2019-01-18 15:26:16,20.68,984551570260,69,Urban
1320,South Evanton,2019-04-08 01:01:44,5.62,1336030545631,11,Urban
1321,Richardfort,2019-03-05 16:00:59,4.85,3291539624738,38,Urban
1322,New Jacobville,2019-02-07 11:07:26,26.09,3517704368178,50,Urban
1323,East Kaylahaven,2019-02-04 02:25:50,38.13,2889304581969,65,Urban
1324,Williamsstad,2019-01-20 18:47:43,18.79,5023157350397,59,Urban
1325,Lake Jonathanshire,2019-04-11 19:49:34,25.92,8533808747676,5,Urban
1326,Port Samanthamouth,2019-04-25 03:29:08,9.44,4793952979390,57,Urban
1327,South Karenland,2019-03-30 01:56:29,20.21,2903443186097,4,Urban
1328,West Christopherberg,2019-03-10 22:42:09,7.98,5729357604390,32,Urban
1329,Lake Scottton,2019-03-29 13:33:11,35.36,3706314280455,58,Urban
1330,East Kaylahaven,2019-01-24 16:52:11,31.4,7430406748016,65,Urban
1331,Raymondhaven,2019-04-04 06:46:57,41.45,2893202480774,11,Urban
1332,Port Frank,2019-03-19 15:21:28,22.63,9908378465166,23,Urban
1333,New Paulville,2019-04-24 02:25:52,13.32,8564322973357,44,Urban
1334,Karenberg,2019-04-30 21:38:38,5.7,7644517011765,22,Urban
1335,Barajasview,2019-03-24 06:34:31,12.24,766512199846,26,Urban
1336,North Jason,2019-02-10 06:34:23,25.36,8594848265735,6,Urban
1337,Barajasview,2019-04-18 08:44:07,12.35,6122257582314,26,Urban
1338,New Kimberlyborough,2019-04-03 20:23:26,33.74,6329063149216,33,Urban
1339,West Samuelburgh,2019-01-31 17:10:41,9.67,8851666927116,73,Urban
1340,West Heidi,2019-03-21 00:26:48,9.06,6618749143588,28,Urban
1341,Port Frank,2019-01-16 22:42:03,11.97,8711333582560,23,Urban
1342,West Samuelburgh,2019-04-08 12:38:45,14.52,2480520808757,73,Urban
1343,West Gabriel,2019-05-01 04:34:24,8.67,425757573667,57,Urban
1344,Loganberg,2019-04-18 11:16:27,16.36,4728835123393,23,Urban
1345,West Josephberg,2019-05-07 10:11:06,29.66,261961747605,45,Urban
1346,South Michelleport,2019-02-02 11:56:33,12.77,1407376692621,72,Urban
1347,Christopherfurt,2019-04-14 03:24:52,39.91,253265651115,41,Urban
1348,Justinberg,2019-04-14 23:08:12,7.75,8860058514407,39,Urban
1349,South Michelleport,2019-03-12 09:06:15,25.1,7109079664625,72,Urban
1350,West Angela,2019-04-10 17:06:27,31.03,3524340292330,48,Urban
1351,South Karenland,2019-02-02 14:50:52,10.54,4511035891557,4,Urban
1352,Carriemouth,2019-05-04 10:28:25,41.54,1102333782246,52,Urban
1353,Pattyland,2019-01-09 08:20:24,41.04,3525500502870,59,Urban
1354,West Samuelburgh,2019-03-04 12:38:49,28.18,9684553330848,73,Urban
1355,North Barbara,2019-02-03 23:57:31,11.54,5814426769909,18,Urban
1356,Jerryton,2019-02-20 18:45:32,28.24,4147224282549,64,Urban
1357,Leahton,2019-03-06 20:26:06,14.87,3839886060948,17,Urban
1358,North Jasmine,2019-02-06 19:23:04,9.12,3928977578261,33,Urban
1359,South Karenland,2019-01-03 06:18:54,39.16,5488595025427,4,Urban
1360,Grahamburgh,2019-03-19 14:30:39,33.14,4377426125867,61,Urban
1361,West Robert,2019-03-29 04:22:45,17.53,8336695194192,39,Urban
1362,Williamsview,2019-02-18 02:31:18,18.75,4148427600673,46,Urban
1363,Barajasview,2019-01-04 09:32:47,12.25,1657106589275,26,Urban
1364,Williamsview,2019-01-01 14:40:14,5.42,5676167585855,46,Urban
1365,West Ericstad,2019-02-05 15:30:53,30.89,2464029094187,25,Urban
1366,Lake Danielberg,2019-01-05 17:44:41,28.79,9792091934593,19,Urban
1367,Barajasview,2019-03-29 01:02:09,29.55,3838354230678,26,Urban
1368,Liumouth,2019-03-03 05:13:18,26.6,4278966939061,69,Urban
1369,West Patrickchester,2019-03-06 00:02:29,31.33,2574123507602,25,Urban
1370,Lake Scottton,2019-01-13 13:34:04,24.81,395502999618,58,Urban
1371,Liumouth,2019-01-04 21:06:42,34.77,8500621051587,69,Urban
1372,Williamsstad,2019-01-03 10:03:19,17.16,28294640252,59,Urban
1373,Lake Danielberg,2019-02-04 17:32:55,24.49,859545474575,19,Urban
1374,Justinberg,2019-02-28 21:39:35,14.4,1131855954787,39,Urban
1375,Jerryton,2019-03-07 05:24:37,15.82,8112351353413,64,Urban
1376,New Jacobville,2019-03-12 14:47:55,28.12,3354774437164,50,Urban
1377,Loganberg,2019-01-03 06:49:15,34.42,237725006820,23,Urban
1378,West Patrickchester,2019-03-02 20:29:14,25.28,8920708170312,25,Urban
1379,South Evanton,2019-01-02 06:55:36,16.96,9407700156319,11,Urban
1380,North Markport,2019-05-04 15:30:04,28.93,1471664210200,22,Urban
1381,Port Angela,2019-04-02 22:13:52,25.84,8022436129393,67,Urban
1382,Richardfort,2019-04-14 11:56:28,43.01,7636011510547,38,Urban
1383,Rogerston,2019-01-27 19:45:00,13.4,9764361764025,25,Urban
1384,East Kaylahaven,2019-02-11 21:07:22,4.75,9782978467542,65,Urban
1385,Raymondhaven,2019-02-28 05:23:49,21.78,1853831474811,11,Urban
1386,Loganberg,2019-02-20 09:42:19,41.16,4360659646407,23,Urban
1387,South Jack,2019-02-17 09:55:15,18.08,3666658839798,46,Urban
1388,West Ericstad,2019-05-05 00:44:55,7.76,8379003928607,25,Urban
1389,Port Frank,2019-02-21 18:44:23,19.81,2185137282852,23,Urban
1390,Simpsonburgh,2019-01-23 20:35:28,39.95,1108660251073,21,Urban
1391,Simpsonburgh,2019-01-08 05:59:56,13.01,9413350107687,21,Urban
1392,South Evanton,2019-02-08 18:08:18,38.21,56240519093,11,Urban
1393,Loganberg,2019-03-30 21:22:58,40.8,3172019974706,23,Urban
1394,New Paulville,2019-03-08 15:08:09,18.35,3736130457083,44,Urban
1395,East Kaylahaven,2019-04-30 08:22:19,37.41,1759788940587,65,Urban
1396,West Gabriel,2019-01-31 02:31:13,6.8,1042280944345,57,Urban
1397,South Phillip,2019-03-15 08:24:03,22.28,6023734584015,38,Urban
1398,Richardfort,2019-01-21 23:20:53,10.91,3567611375530,38,Urban
1399,Williamsview,2019-03-22 22:31:26,15.85,8549525496025,46,Urban
1400,West Patrickchester,2019-02-16 02:15:20,12.15,9177372989576,25,Urban
1401,North Jason,2019-05-07 20:05:15,24.2,3915678713657,6,Urban
1402,Karenberg,2019-04-13 05:14:30,23.73,405640953288,22,Urban
1403,East Kaylahaven,2019-03-24 13:53:34,32.21,6710058446869,65,Urban
1404,Lake Jonathanshire,2019-04-09 21:41:30,15.96,577276092645,5,Urban
1405,Williamsstad,2019-03-12 11:08:28,13.79,5771635421960,59,Urban
1406,Deanville,2019-01-28 03:13:21,31.65,649769579565,49,Urban
1407,South Latoya,2019-02-25 23:06:10,25.87,4911564763064,10,Urban
1408,South Karenland,2019-02-26 13:01:09,38.05,445163644058,4,Urban
1409,Justinberg,2019-01-27 07:35:46,28.41,3494883589054,39,Urban
1410,South Michelleport,2019-04-21 15:29:53,36.47,3394685136336,72,Urban
1411,Lake Jonathanshire,2019-01-16 09:27:03,26.27,3267656258507,5,Urban
1412,Jerryton,2019-03-25 12:14:58,9.64,9483701056322,64,Urban
1413,Grahamburgh,2019-02-23 14:58:29,41.98,3687572775641,61,Urban
1414,South Karenland,2019-02-26 20:40:36,35.61,8413974071006,4,Urban
1415,Johnton,2019-04-29 07:50:06,17.89,1266248389669,27,Urban
1416,Justinberg,2019-01-24 19:32:55,38.79,1687190759049,39,Urban
1417,Grahamburgh,2019-02-02 03:52:20,22.53,6583081396582,61,Urban
1418,North Markport,2019-01-17 11:37:05,8.68,930356390428,22,Urban
1419,Port Samanthamouth,2019-01-01 21:04:01,11.71,1849658808540,57,Urban
1420,West Angela,2019-04-11 06:59:17,29.06,713854282118,48,Urban
1421,Port David,2019-03-03 11:38:05,13.41,6413543746665,7,Urban
1422,Christopherfurt,2019-02-23 08:31:48,15.61,8295289890035,41,Urban
1423,Lake Scottton,2019-02-27 07:09:55,9.43,8167805104097,58,Urban
1424,Valentineton,2019-01-03 05:56:07,37.4,4181290691140,45,Urban
1425,Jerryton,2019-02-19 13:59:12,21.27,2523553025606,64,Urban
1426,Reynoldsfurt,2019-03-21 17:25:09,11.97,9406113555740,67,Urban
1427,Hurleymouth,2019-02-24 15:39:01,8.33,2051788093690,36,Urban
1428,South Latoya,2019-03-13 01:15:48,16.01,2755056904274,10,Urban
1429,North Jasmine,2019-03-21 18:31:39,39.02,7925529006582,33,Urban
1430,Richardfort,2019-03-16 23:00:51,21.39,237473464569,38,Urban
1431,Roberthaven,2019-05-03 05:43:29,42.15,2593369705849,47,Urban
1432,South Michelleport,2019-01-05 05:57:54,39.9,6107070834017,72,Urban
1433,Port Johnbury,2019-01-15 18:45:38,40.32,2120999202624,3,Urban
1434,Loganberg,2019-01-31 15:03:08,20.36,1816764262702,23,Urban
1435,Robertport,2019-04-30 23:36:58,14.81,1468741682203,12,Urban
1436,South Michelleport,2019-02-27 02:00:20,10.4,6475102182178,72,Urban
1437,New Jacobville,2019-03-03 05:28:06,41.39,3091545613098,50,Urban
1438,Martinezhaven,2019-04-12 06:49:43,11.55,9306298924624,25,Urban
1439,West Gabriel,2019-04-08 21:34:32,13.31,8629908298269,57,Urban
1440,South Jack,2019-04-10 01:23:02,29.97,6134963889083,46,Urban
1441,New Paulville,2019-01-05 08:35:06,21.57,3713143062176,44,Urban
1442,Royland,2019-01-11 09:50:09,18.42,5578365228841,64,Urban
1443,Roberthaven,2019-01-15 21:25:59,30.42,5912507910247,47,Urban
1444,Justinberg,2019-03-12 16:33:25,24.41,3085648665283,39,Urban
1445,West Angela,2019-02-21 08:28:35,40.55,1832101254162,48,Urban
1446,North Madeline,2019-01-30 18:20:22,16.5,8651911600616,19,Urban
1447,Port Angela,2019-02-03 06:01:25,6.42,9465215247151,67,Urban
1448,North Jason,2019-03-30 06:31:58,12.04,6617567960124,6,Urban
1449,West Patrickchester,2019-04-18 11:41:23,29.12,8009822638677,25,Urban
1450,North Jason,2019-03-27 19:19:33,30.66,3371333703928,6,Urban
1451,West Anthony,2019-02-03 18:24:31,19.66,2909279162533,70,Urban
1452,Liumouth,2019-04-29 19:55:36,32.1,2696753605913,69,Urban
1453,Martinezhaven,2019-04-13 19:46:33,40.2,8856596685853,25,Urban
1454,West Josephberg,2019-01-12 12:45:18,5.77,5094744587526,45,Urban
1455,Simpsonburgh,2019-01-05 16:36:19,39.44,252491764873,21,Urban
1456,New Paulville,2019-01-05 17:16:21,44.68,3084378770502,44,Urban
1457,Christopherfurt,2019-02-04 12:11:36,41.12,807740496588,41,Urban
1458,Johnton,2019-03-15 21:16:53,30.27,1604984494757,27,Urban
1459,South Jack,2019-02-06 12:17:53,7.71,6332020411813,46,Urban
1460,Joneschester,2019-03-28 07:41:45,7.56,4606111536146,39,Urban
1461,Lake Danielberg,2019-02-23 13:51:10,9.25,8304102117881,19,Urban
1462,Port Frank,2019-01-18 11:45:12,19.98,4493440036641,23,Urban
1463,Lake Jonathanshire,2019-01-21 12:12:56,37.25,2966536034637,5,Urban
1464,Rogerston,2019-03-07 12:09:53,27.26,9445963524322,25,Urban
1465,South Karenland,2019-01-02 21:27:09,19.57,7272197128628,4,Urban
1466,West Gabriel,2019-01-15 18:25:13,11.71,3842429247256,57,Urban
1467,West Gabriel,2019-01-12 16:34:29,31.98,2986879445341,57,Urban
1468,Robertport,2019-03-17 22:50:46,14.61,8501454819559,12,Urban
1469,West Christopherberg,2019-04-03 12:01:59,33.03,1478762318845,32,Urban
1470,Lake Scottton,2019-04-02 21:10:19,43.2,3927212153065,58,Urban
1471,West Christopherberg,2019-02-07 01:24:59,10.91,3730797143907,32,Urban
1472,West Anthony,2019-04-18 08:11:39,11.2,3221735036264,70,Urban
